genes	term
GRMZM2G354696	GO:0048481
GRMZM2G354696	GO:0005680
GRMZM2G061023	GO:0004518
GRMZM2G061023	GO:0010333
GRMZM2G061023	GO:0000287
GRMZM2G061023	GO:0090305
GRMZM2G061023	GO:0008152
GRMZM2G061023	GO:0003677
GRMZM2G061023	GO:0006259
GRMZM2G061023	GO:0016829
GRMZM2G101058	GO:0043565
GRMZM2G101058	GO:0003700
GRMZM2G101058	GO:0005634
GRMZM2G101058	GO:0008270
GRMZM2G101058	GO:0045893
GRMZM2G101055	GO:0016020
GRMZM2G101055	GO:0015079
GRMZM2G101055	GO:0071805
GRMZM2G406651	GO:0008270
GRMZM2G003022	GO:0006888
GRMZM2G003022	GO:0005829
GRMZM2G003022	GO:0006886
GRMZM2G003022	GO:0008270
GRMZM2G003022	GO:0030127
GRMZM2G110116	GO:0009651
GRMZM2G001606	GO:0005515
GRMZM2G021331	GO:0050897
GRMZM2G021331	GO:0046933
GRMZM2G021331	GO:0008270
GRMZM2G021331	GO:0016887
GRMZM2G021331	GO:0009941
GRMZM2G021331	GO:0016820
GRMZM2G021331	GO:0015992
GRMZM2G021331	GO:0005730
GRMZM2G021331	GO:0005739
GRMZM2G021331	GO:0000166
GRMZM2G021331	GO:0005754
GRMZM2G021331	GO:0046686
GRMZM2G021331	GO:0005507
GRMZM2G021331	GO:0005524
GRMZM2G021331	GO:0006811
GRMZM2G021331	GO:0008266
GRMZM2G021331	GO:0005886
GRMZM2G021331	GO:0006979
GRMZM2G021331	GO:0009507
GRMZM2G021331	GO:0015986
GRMZM2G021331	GO:0015991
GRMZM2G021331	GO:0005747
GRMZM2G021331	GO:0006200
GRMZM2G132464	GO:0003824
GRMZM2G132464	GO:0008152
GRMZM2G432167	GO:0004497
GRMZM2G432167	GO:0046872
GRMZM2G432167	GO:0020037
GRMZM2G432167	GO:0016705
GRMZM2G432167	GO:0009055
GRMZM2G432167	GO:0055114
GRMZM2G070109	GO:0004497
GRMZM2G070109	GO:0046872
GRMZM2G070109	GO:0020037
GRMZM2G070109	GO:0016705
GRMZM2G070109	GO:0009055
GRMZM2G070109	GO:0055114
GRMZM2G021339	GO:0043565
GRMZM2G021339	GO:0003700
GRMZM2G021339	GO:0005634
GRMZM2G021339	GO:0006355
GRMZM2G021339	GO:0000976
GRMZM2G110119	GO:0008168
GRMZM2G110119	GO:0032259
GRMZM2G110119	GO:0008033
GRMZM2G110119	GO:0003723
GRMZM2G110119	GO:0006364
GRMZM2G109609	GO:0016787
GRMZM2G109609	GO:0008152
GRMZM2G085547	GO:0005634
GRMZM2G085547	GO:0005829
GRMZM2G085547	GO:0005515
GRMZM2G145008	GO:0032312
GRMZM2G145008	GO:0008060
GRMZM2G145008	GO:0008270
GRMZM2G109605	GO:0046983
GRMZM2G109605	GO:0003677
GRMZM2G137321	GO:0017111
GRMZM2G137321	GO:0005524
GRMZM2G137321	GO:0000166
GRMZM2G061684	GO:0016787
GRMZM2G061684	GO:0016791
GRMZM2G061684	GO:0008138
GRMZM2G061684	GO:0004725
GRMZM2G061684	GO:0005622
GRMZM2G061684	GO:0016773
GRMZM2G061684	GO:0008270
GRMZM2G061684	GO:0035335
GRMZM2G061681	GO:0006468
GRMZM2G061681	GO:0016772
GRMZM2G061681	GO:0005829
GRMZM2G061681	GO:0016020
GRMZM2G061681	GO:0005488
GRMZM2G061681	GO:0004672
GRMZM2G061681	GO:0005524
GRMZM2G075551	GO:0008270
GRMZM2G075551	GO:0003676
GRMZM2G075551	GO:0005622
GRMZM2G117465	GO:0006468
GRMZM2G117465	GO:0016772
GRMZM2G117465	GO:0000166
GRMZM2G117465	GO:0004674
GRMZM2G117465	GO:0005524
GRMZM2G098793	GO:0016757
GRMZM5G804946	GO:0005975
GRMZM2G098797	GO:0005515
GRMZM2G459052	GO:0005515
GRMZM5G828488	GO:0080040
GRMZM2G060373	GO:0003735
GRMZM2G060373	GO:0006412
GRMZM2G060373	GO:0022627
GRMZM2G060373	GO:0005840
GRMZM2G060373	GO:0005622
GRMZM5G828487	GO:0005515
GRMZM2G384339	GO:0003700
GRMZM2G384339	GO:0006355
GRMZM2G384339	GO:0005634
GRMZM2G384339	GO:0043565
GRMZM2G384338	GO:0004525
GRMZM2G384338	GO:0005773
GRMZM2G384338	GO:0003723
GRMZM2G384338	GO:0006396
GRMZM2G355274	GO:0016772
GRMZM2G024211	GO:0004177
GRMZM2G024211	GO:0006508
GRMZM2G436092	GO:0016607
GRMZM2G436092	GO:0035061
GRMZM2G436092	GO:0006376
GRMZM2G436092	GO:0003676
GRMZM2G436092	GO:0000166
GRMZM2G136058	GO:0005801
GRMZM2G136058	GO:0016020
GRMZM2G136058	GO:0016021
GRMZM2G136058	GO:0006810
GRMZM2G136058	GO:0030134
GRMZM5G898740	GO:0016787
GRMZM5G898740	GO:0008967
GRMZM5G898740	GO:0008152
GRMZM2G054765	GO:0003887
GRMZM2G054765	GO:0005488
GRMZM2G054765	GO:0005829
GRMZM2G054765	GO:0006351
GRMZM2G054765	GO:0003677
GRMZM2G106204	GO:0010158
GRMZM2G117971	GO:0080027
GRMZM2G117971	GO:0009817
GRMZM2G117971	GO:0009627
GRMZM2G117971	GO:0009723
GRMZM2G117971	GO:0042742
GRMZM2G117971	GO:0009615
GRMZM2G117971	GO:0009651
GRMZM2G411159	GO:0050826
GRMZM2G102583	GO:0043565
GRMZM2G102583	GO:0010200
GRMZM2G102583	GO:0003700
GRMZM2G102583	GO:0006355
GRMZM2G102583	GO:0042742
GRMZM2G102583	GO:0005516
GRMZM2G102580	GO:0016272
GRMZM2G102580	GO:0005829
GRMZM2G102580	GO:0006457
GRMZM2G102580	GO:0051082
GRMZM2G143128	GO:0016021
GRMZM2G143128	GO:0015991
GRMZM2G143128	GO:0005773
GRMZM2G143128	GO:0006811
GRMZM2G143128	GO:0016020
GRMZM2G143128	GO:0033179
GRMZM2G143128	GO:0015078
GRMZM2G138230	GO:0005737
GRMZM2G138230	GO:0009744
GRMZM2G138230	GO:0000184
GRMZM2G138230	GO:0005886
GRMZM2G138230	GO:0004386
GRMZM2G138230	GO:0010182
GRMZM2G138230	GO:0008270
GRMZM2G138230	GO:0003677
GRMZM2G138230	GO:0016246
GRMZM2G138230	GO:0005524
GRMZM2G148316	GO:0016758
GRMZM2G148316	GO:0008152
GRMZM2G077951	GO:0005515
GRMZM5G879536	GO:0010374
GRMZM5G879536	GO:0010311
GRMZM5G879536	GO:2000123
GRMZM5G879536	GO:0000079
GRMZM5G879536	GO:0008283
GRMZM5G879536	GO:0010389
GRMZM5G879536	GO:0019901
GRMZM5G879536	GO:0042023
GRMZM5G879536	GO:0051301
GRMZM5G879536	GO:0005634
GRMZM2G136580	GO:0016757
GRMZM2G076399	GO:0005730
GRMZM2G076399	GO:0005829
GRMZM2G076399	GO:0030532
GRMZM2G076399	GO:0003676
GRMZM2G076399	GO:0008380
GRMZM5G817934	GO:0005515
GRMZM2G076392	GO:0016308
GRMZM2G076392	GO:0016310
GRMZM2G076392	GO:0016301
GRMZM2G076392	GO:0046488
GRMZM2G076392	GO:0046854
GRMZM2G076392	GO:0005524
GRMZM2G134694	GO:0006310
GRMZM2G134694	GO:0000724
GRMZM2G134694	GO:0005634
GRMZM2G134694	GO:0005515
GRMZM2G134694	GO:0007090
GRMZM2G134694	GO:0003697
AC214350.3_FG007	GO:0046872
AC214350.3_FG007	GO:0016020
AC214350.3_FG007	GO:0008121
AC214350.3_FG007	GO:0005739
AC214350.3_FG007	GO:0005750
AC214350.3_FG007	GO:0022900
AC214350.3_FG007	GO:0051537
AC214350.3_FG007	GO:0070469
AC214350.3_FG007	GO:0016679
GRMZM2G067530	GO:0005737
GRMZM2G067530	GO:0006418
GRMZM2G067530	GO:0004812
GRMZM2G067530	GO:0005524
GRMZM2G067530	GO:0000166
GRMZM2G063850	GO:0042542
GRMZM2G063850	GO:0005634
GRMZM2G063850	GO:0005515
GRMZM2G063850	GO:0005886
GRMZM2G063850	GO:0046686
GRMZM2G063850	GO:0009408
GRMZM2G063850	GO:0009644
GRMZM2G063850	GO:0005829
GRMZM2G063851	GO:0044262
GRMZM2G063851	GO:0005618
GRMZM2G063851	GO:0004108
GRMZM2G063851	GO:0016740
GRMZM2G063851	GO:0005739
GRMZM2G063851	GO:0006099
GRMZM2G063851	GO:0008270
GRMZM2G063851	GO:0046686
GRMZM2G063851	GO:0005524
GRMZM2G063851	GO:0009507
GRMZM2G347623	GO:0005737
GRMZM2G347623	GO:0016791
GRMZM2G347623	GO:0006470
GRMZM2G347623	GO:0005634
GRMZM2G347623	GO:0008420
GRMZM2G347623	GO:0005515
GRMZM2G347623	GO:0005694
GRMZM2G347623	GO:0000775
GRMZM5G846048	GO:0005515
GRMZM5G824660	GO:0005739
GRMZM2G103186	GO:0016787
GRMZM2G103186	GO:0017111
GRMZM2G103186	GO:0005524
GRMZM2G103186	GO:0000166
GRMZM2G166639	GO:0016706
GRMZM2G166639	GO:0055114
GRMZM2G166639	GO:0016491
GRMZM2G088880	GO:0003735
GRMZM2G088880	GO:0006412
GRMZM2G088880	GO:0022625
GRMZM2G088880	GO:0005840
GRMZM2G088880	GO:0005622
GRMZM2G131055	GO:0016757
GRMZM2G147332	GO:0005543
GRMZM2G147332	GO:0005515
GRMZM5G824597	GO:0090332
GRMZM5G824597	GO:0009414
GRMZM2G463574	GO:0006468
GRMZM2G463574	GO:0016772
GRMZM2G463574	GO:0004674
GRMZM2G463574	GO:0005515
GRMZM2G463574	GO:0005524
GRMZM2G072671	GO:0005737
GRMZM2G072671	GO:0035145
GRMZM2G072671	GO:0016604
GRMZM2G072671	GO:0005730
GRMZM2G072671	GO:0005634
GRMZM2G072671	GO:0000166
GRMZM2G072671	GO:0005654
GRMZM2G072671	GO:0010628
GRMZM2G072671	GO:0003723
GRMZM2G072671	GO:0006396
GRMZM2G041238	GO:0003735
GRMZM2G041238	GO:0006412
GRMZM2G041238	GO:0015934
GRMZM2G041238	GO:0005840
GRMZM2G041238	GO:0005622
GRMZM2G377553	GO:0005515
GRMZM2G377555	GO:0015112
GRMZM2G377555	GO:0015706
GRMZM2G377555	GO:0009705
GRMZM2G442892	GO:0016772
GRMZM2G442892	GO:0006468
GRMZM2G442892	GO:0004672
GRMZM2G442892	GO:0005524
GRMZM2G442892	GO:0000166
GRMZM2G337139	GO:0005515
GRMZM2G372780	GO:0007205
GRMZM2G372780	GO:0004143
AC195828.3_FG002	GO:0004674
AC195828.3_FG002	GO:0006468
AC195828.3_FG002	GO:0016772
AC195828.3_FG002	GO:0005524
GRMZM2G029566	GO:0006572
GRMZM2G029566	GO:0005829
GRMZM2G029566	GO:0004334
GRMZM2G029566	GO:0003824
GRMZM2G029566	GO:0009072
GRMZM2G029566	GO:0008152
GRMZM2G029566	GO:0008219
GRMZM2G029566	GO:1902000
GRMZM2G451646	GO:0008270
GRMZM2G451646	GO:0005515
GRMZM2G036759	GO:0016616
GRMZM2G036759	GO:0005886
GRMZM2G036759	GO:0004450
GRMZM2G036759	GO:0006099
GRMZM2G036759	GO:0006102
GRMZM2G036759	GO:0046872
GRMZM2G036759	GO:0055114
GRMZM2G036759	GO:0016491
GRMZM5G853409	GO:0005739
GRMZM2G047968	GO:0055114
GRMZM2G047968	GO:0004601
GRMZM2G047968	GO:0020037
GRMZM2G047968	GO:0006979
GRMZM2G099736	GO:0005525
GRMZM2G454039	GO:0043531
GRMZM2G027173	GO:0005856
GRMZM2G027173	GO:0006909
GRMZM2G481395	GO:0006508
GRMZM2G481395	GO:0016020
GRMZM2G481395	GO:0004222
AC185466.3_FG001	GO:0006887
AC185466.3_FG001	GO:0000145
GRMZM2G332505	GO:0016021
GRMZM2G332505	GO:0016020
GRMZM2G074634	GO:0005886
GRMZM2G391413	GO:0046872
GRMZM2G391413	GO:0008270
GRMZM2G391413	GO:0005515
GRMZM2G074631	GO:0016758
GRMZM2G074631	GO:0008152
GRMZM2G045449	GO:0016772
GRMZM2G045449	GO:0006468
GRMZM2G045449	GO:0005524
GRMZM2G045449	GO:0004672
GRMZM5G813007	GO:0008652
GRMZM5G813007	GO:0008080
GRMZM2G119169	GO:0015934
GRMZM2G119169	GO:0005840
GRMZM2G119169	GO:0003735
GRMZM2G119169	GO:0005622
GRMZM2G119169	GO:0006412
GRMZM2G047457	GO:0009941
GRMZM2G047457	GO:0006826
GRMZM2G047457	GO:0010039
GRMZM2G167276	GO:0005737
GRMZM2G167276	GO:0080092
GRMZM2G167276	GO:0016772
GRMZM2G167276	GO:0005886
GRMZM2G167276	GO:0004674
GRMZM2G167276	GO:0005509
GRMZM2G167276	GO:0046777
GRMZM2G167276	GO:0005524
GRMZM2G177828	GO:0005886
GRMZM2G136879	GO:0005507
GRMZM2G136879	GO:0009055
AC212979.2_FG006	GO:0003723
GRMZM2G136872	GO:0005215
GRMZM2G136872	GO:0016020
GRMZM2G136872	GO:0055085
GRMZM2G074097	GO:0046872
GRMZM2G074097	GO:0009228
GRMZM2G074097	GO:0009507
GRMZM2G074094	GO:0018024
GRMZM2G074094	GO:0042393
GRMZM2G074094	GO:0005634
GRMZM2G074094	GO:0034968
GRMZM2G074094	GO:0008270
GRMZM2G074095	GO:0003700
GRMZM2G074095	GO:0006355
GRMZM2G074095	GO:0005634
GRMZM2G030752	GO:0004674
GRMZM2G030752	GO:0006468
GRMZM2G030752	GO:0016772
GRMZM2G030752	GO:0005524
GRMZM2G161846	GO:0046872
GRMZM2G161846	GO:0030001
GRMZM2G161848	GO:0005488
GRMZM5G812265	GO:0016772
GRMZM5G812265	GO:0046872
GRMZM5G812265	GO:0008270
GRMZM5G812265	GO:0005515
GRMZM2G101938	GO:0009733
GRMZM2G101938	GO:0005773
GRMZM2G101938	GO:0005634
GRMZM2G101938	GO:0003924
GRMZM2G101938	GO:0000166
GRMZM2G101938	GO:0005886
GRMZM2G101938	GO:0015031
GRMZM2G101938	GO:0006184
GRMZM2G101938	GO:0007264
GRMZM2G101938	GO:0005525
GRMZM2G075942	GO:0003676
GRMZM2G075942	GO:0000166
GRMZM2G160136	GO:0003700
GRMZM2G160136	GO:0043565
GRMZM2G160136	GO:0006355
GRMZM2G181284	GO:0003824
GRMZM2G181284	GO:0016161
GRMZM2G181284	GO:0005975
GRMZM2G181284	GO:0000272
AC207546.3_FG004	GO:0005488
GRMZM5G819035	GO:0008270
GRMZM5G819035	GO:0003676
GRMZM2G387528	GO:0046983
GRMZM2G387528	GO:0003677
AC196437.3_FG001	GO:0003735
AC196437.3_FG001	GO:0005622
AC196437.3_FG001	GO:0005840
AC196437.3_FG001	GO:0006412
AC196437.3_FG001	GO:0000166
GRMZM2G034278	GO:0005829
GRMZM2G034278	GO:0006555
GRMZM2G034278	GO:0055114
GRMZM2G034278	GO:0004489
GRMZM2G083111	GO:0016125
GRMZM2G083111	GO:0005783
GRMZM2G083111	GO:0000247
GRMZM2G083111	GO:0016021
GRMZM2G083111	GO:0047750
GRMZM2G083111	GO:0060964
GRMZM2G083111	GO:0005886
GRMZM2G034271	GO:0006629
GRMZM2G034271	GO:0008152
GRMZM5G841101	GO:0003676
GRMZM5G841101	GO:0000166
GRMZM2G044317	GO:0016779
GRMZM2G044317	GO:0006269
GRMZM2G044317	GO:0003896
GRMZM2G133966	GO:0009832
GRMZM2G133966	GO:0005992
GRMZM2G133966	GO:0003824
GRMZM2G133966	GO:0009793
GRMZM2G133966	GO:0010182
GRMZM2G133966	GO:0051301
GRMZM2G172506	GO:0005515
GRMZM2G133968	GO:0003682
GRMZM2G176881	GO:0015693
GRMZM2G176881	GO:0016020
GRMZM2G176881	GO:0015095
GRMZM2G081137	GO:0016787
GRMZM2G452526	GO:0005515
GRMZM2G010286	GO:0016787
GRMZM5G845682	GO:0007018
GRMZM5G845682	GO:0000166
GRMZM5G845682	GO:0003777
GRMZM5G845682	GO:0005874
GRMZM5G845682	GO:0005875
GRMZM5G845682	GO:0005524
GRMZM2G010280	GO:0010167
GRMZM2G010280	GO:0015706
GRMZM2G010280	GO:0016021
GRMZM2G010280	GO:0080167
GRMZM2G010280	GO:0005886
GRMZM2G010280	GO:0048527
GRMZM2G010280	GO:0055085
GRMZM2G010280	GO:0009507
GRMZM2G452529	GO:0016779
GRMZM2G452529	GO:0005783
GRMZM2G452529	GO:0016021
GRMZM2G452529	GO:0016020
GRMZM2G452529	GO:0016024
GRMZM2G452529	GO:0004605
GRMZM2G137046	GO:0010099
GRMZM2G137046	GO:0031539
GRMZM2G137046	GO:0009737
GRMZM2G137046	GO:0009740
GRMZM2G137046	GO:0043565
GRMZM2G137046	GO:0003700
GRMZM2G137046	GO:0010218
GRMZM2G137046	GO:0006355
GRMZM2G137046	GO:0080167
GRMZM2G137046	GO:0010017
GRMZM2G137046	GO:0010114
GRMZM2G137046	GO:0003690
GRMZM2G137046	GO:0010224
GRMZM2G362718	GO:0008270
GRMZM2G362718	GO:0005515
GRMZM2G700011	GO:0003682
GRMZM2G700011	GO:0003677
GRMZM2G123037	GO:0004497
GRMZM2G123037	GO:0046872
GRMZM2G123037	GO:0020037
GRMZM2G123037	GO:0016705
GRMZM2G123037	GO:0009055
GRMZM2G123037	GO:0055114
GRMZM2G115630	GO:0003824
GRMZM2G115630	GO:0008152
GRMZM2G419452	GO:0005509
GRMZM2G115633	GO:0009616
GRMZM2G115633	GO:0004386
GRMZM2G095141	GO:0016829
GRMZM2G095141	GO:0004419
GRMZM2G095141	GO:0008152
GRMZM2G115635	GO:0005618
GRMZM2G115635	GO:0005215
GRMZM2G115635	GO:0005773
GRMZM2G115635	GO:0005886
GRMZM2G115635	GO:0055085
GRMZM2G115635	GO:0009506
GRMZM2G430039	GO:0004252
GRMZM2G430039	GO:0006508
GRMZM2G430039	GO:0008233
GRMZM2G430039	GO:0043086
GRMZM2G430039	GO:0042802
GRMZM5G898269	GO:0005515
GRMZM2G178486	GO:0046872
GRMZM2G178486	GO:0008270
GRMZM2G178486	GO:0005515
GRMZM2G360624	GO:0006629
GRMZM2G360624	GO:0016788
GRMZM2G112176	GO:0003824
GRMZM2G031001	GO:0006355
GRMZM2G031001	GO:0003677
GRMZM2G112172	GO:0009409
GRMZM2G112172	GO:0005515
GRMZM2G534116	GO:0003677
GRMZM2G534116	GO:0006260
GRMZM2G534116	GO:0017111
GRMZM2G534116	GO:0005524
GRMZM2G534116	GO:0000166
GRMZM2G035584	GO:0016740
GRMZM2G035584	GO:0016747
GRMZM2G179685	GO:0050662
GRMZM2G179685	GO:0016616
GRMZM2G179685	GO:0044237
GRMZM2G179685	GO:0000166
GRMZM2G179685	GO:0003824
GRMZM2G179685	GO:0006694
GRMZM2G179685	GO:0003854
GRMZM2G179685	GO:0055114
GRMZM2G042250	GO:0003700
GRMZM2G042250	GO:0006355
GRMZM2G042250	GO:0005634
GRMZM2G042250	GO:0043565
GRMZM2G042253	GO:0005737
GRMZM2G042253	GO:0009941
GRMZM2G042253	GO:0042026
GRMZM2G042253	GO:0005524
GRMZM2G005859	GO:0016020
GRMZM2G011483	GO:0005488
GRMZM5G842484	GO:0005634
GRMZM5G842484	GO:0003677
GRMZM2G039251	GO:0046872
GRMZM2G039251	GO:0005618
GRMZM2G039251	GO:0005739
GRMZM2G039251	GO:0000166
GRMZM2G039251	GO:0003878
GRMZM2G039251	GO:0048037
GRMZM2G039251	GO:0008152
GRMZM2G039251	GO:0046686
GRMZM2G039251	GO:0004775
GRMZM2G039251	GO:0005507
GRMZM2G039251	GO:0016874
GRMZM2G011156	GO:0016705
GRMZM2G011156	GO:0055114
GRMZM2G011156	GO:0020037
GRMZM2G011156	GO:0009055
GRMZM5G850567	GO:0005975
GRMZM5G850567	GO:0004553
GRMZM2G011151	GO:0010333
GRMZM2G011151	GO:0046872
GRMZM2G011151	GO:0016829
GRMZM2G011151	GO:0008152
GRMZM2G171080	GO:0042578
GRMZM2G425778	GO:0009639
GRMZM2G425778	GO:0009959
GRMZM2G002499	GO:0046488
GRMZM2G002499	GO:0016307
GRMZM2G002499	GO:0005886
GRMZM2G002498	GO:0005622
GRMZM2G002498	GO:0003735
GRMZM2G002498	GO:0006412
GRMZM2G002498	GO:0022627
AC212565.3_FG001	GO:0000786
AC212565.3_FG001	GO:0009579
AC212565.3_FG001	GO:0005730
AC212565.3_FG001	GO:0005634
AC212565.3_FG001	GO:0005886
AC212565.3_FG001	GO:0009414
AC212565.3_FG001	GO:0003677
AC212565.3_FG001	GO:0046982
AC212565.3_FG001	GO:0005694
AC212565.3_FG001	GO:0006334
AC212565.3_FG001	GO:0009507
GRMZM2G115182	GO:0005852
GRMZM2G115182	GO:0005634
GRMZM2G115182	GO:0005488
GRMZM2G115182	GO:0043022
GRMZM2G115182	GO:0006446
GRMZM2G115182	GO:0003743
GRMZM2G002492	GO:0030968
GRMZM2G002492	GO:0006487
GRMZM2G002492	GO:0016765
GRMZM2G002492	GO:0009414
GRMZM2G002492	GO:0009645
GRMZM2G002492	GO:0045547
GRMZM2G002492	GO:0019408
GRMZM2G430780	GO:0016772
GRMZM2G430780	GO:0006468
GRMZM2G430780	GO:0004672
GRMZM2G430780	GO:0005524
GRMZM2G430780	GO:0000166
GRMZM2G014508	GO:0004161
GRMZM2G014508	GO:0016740
GRMZM2G014508	GO:0009790
GRMZM2G014508	GO:0008299
GRMZM2G014508	GO:0009507
GRMZM2G363447	GO:0016020
GRMZM2G363447	GO:0015450
GRMZM2G363447	GO:0006605
GRMZM2G088415	GO:0005829
GRMZM2G088415	GO:0003676
GRMZM2G047153	GO:0006457
GRMZM2G047153	GO:0051082
GRMZM2G047152	GO:0006952
GRMZM2G047152	GO:0043531
GRMZM2G162764	GO:0004519
GRMZM2G162764	GO:0003676
GRMZM2G088413	GO:0006355
GRMZM2G088413	GO:0003677
GRMZM2G035636	GO:0008430
GRMZM2G035636	GO:0006629
GRMZM2G035636	GO:0004190
GRMZM2G035636	GO:0005515
GRMZM2G035636	GO:0006508
GRMZM2G035636	GO:0008233
GRMZM2G464985	GO:0005737
GRMZM2G464985	GO:0006468
GRMZM2G464985	GO:0005730
GRMZM2G464985	GO:0016772
GRMZM2G464985	GO:0005634
GRMZM2G464985	GO:0004674
GRMZM2G464985	GO:0005524
GRMZM2G179532	GO:0005515
GRMZM2G092497	GO:0006306
GRMZM2G092497	GO:0090116
GRMZM2G092497	GO:0006346
GRMZM2G092497	GO:0003886
GRMZM2G092497	GO:0016740
GRMZM2G092497	GO:0005515
GRMZM2G092497	GO:0003677
GRMZM2G092497	GO:0051567
GRMZM2G092497	GO:0008168
GRMZM2G092497	GO:0032259
GRMZM2G138176	GO:0051603
GRMZM2G138176	GO:0071365
GRMZM2G138176	GO:1901332
GRMZM2G138176	GO:0005634
GRMZM2G138176	GO:0010286
GRMZM2G138176	GO:0031146
GRMZM2G138176	GO:0051781
GRMZM2G138176	GO:0010311
GRMZM2G138176	GO:0019005
GRMZM2G138176	GO:0005515
GRMZM2G138176	GO:0004842
GRMZM2G092493	GO:0003676
GRMZM2G092493	GO:0000166
GRMZM2G009717	GO:0010286
GRMZM2G009717	GO:0005515
GRMZM2G009719	GO:0006950
GRMZM2G114588	GO:0000166
GRMZM2G138178	GO:0050832
GRMZM2G138178	GO:0009585
GRMZM2G138178	GO:0009911
GRMZM2G138178	GO:0003677
GRMZM2G138178	GO:0009867
GRMZM2G138178	GO:0010218
GRMZM2G138178	GO:0031349
GRMZM2G138178	GO:0045893
GRMZM2G138178	GO:0005515
GRMZM2G138178	GO:0010114
GRMZM2G138178	GO:0016592
GRMZM2G394827	GO:0022625
GRMZM2G394827	GO:0005618
GRMZM2G394827	GO:0005622
GRMZM2G394827	GO:0003735
GRMZM2G394827	GO:0005886
GRMZM2G394827	GO:0006412
GRMZM2G394827	GO:0009506
GRMZM2G394827	GO:0009507
GRMZM2G319747	GO:0000502
GRMZM2G018336	GO:0048573
GRMZM2G018336	GO:0009910
GRMZM2G018336	GO:0005634
GRMZM2G018336	GO:0009741
GRMZM2G018336	GO:0048366
GRMZM2G018336	GO:0045892
GRMZM2G018336	GO:0003677
GRMZM2G018336	GO:0048527
GRMZM2G174107	GO:0009941
GRMZM2G174107	GO:0005215
GRMZM2G174107	GO:0016021
GRMZM2G174107	GO:0006810
GRMZM2G174107	GO:0005739
GRMZM2G174107	GO:0016020
GRMZM2G174107	GO:0009507
GRMZM2G162184	GO:0009965
GRMZM2G162184	GO:0033523
GRMZM2G162184	GO:0010162
GRMZM2G162184	GO:0009817
GRMZM2G162184	GO:0010390
GRMZM2G162184	GO:0005739
GRMZM2G162184	GO:0008270
GRMZM2G162184	GO:0005515
GRMZM2G162184	GO:0010228
GRMZM2G162184	GO:0016049
GRMZM2G162184	GO:0004842
GRMZM2G162184	GO:0010389
GRMZM2G162184	GO:0051301
GRMZM2G162184	GO:0042803
GRMZM2G042920	GO:0006355
GRMZM2G042920	GO:0046983
GRMZM2G042920	GO:0003677
GRMZM2G367638	GO:0003824
GRMZM2G367638	GO:0008152
GRMZM2G046201	GO:0016772
GRMZM2G046201	GO:0006468
GRMZM2G046201	GO:0005886
GRMZM2G046201	GO:0005524
GRMZM2G046201	GO:0004672
GRMZM2G335948	GO:0005794
GRMZM2G335948	GO:0005975
GRMZM2G335948	GO:0005783
GRMZM2G335948	GO:0005773
GRMZM2G335948	GO:0005774
GRMZM2G335948	GO:0009045
GRMZM2G167283	GO:0016021
GRMZM2G167283	GO:0016020
AC215201.3_FG005	GO:0009579
AC215201.3_FG005	GO:0009941
AC215201.3_FG005	GO:0048046
AC215201.3_FG005	GO:0022626
AC215201.3_FG005	GO:0009570
AC215201.3_FG005	GO:0016020
AC215201.3_FG005	GO:0005737
AC215201.3_FG005	GO:0005739
AC215201.3_FG005	GO:0000166
AC215201.3_FG005	GO:0009658
AC215201.3_FG005	GO:0009790
AC215201.3_FG005	GO:0042026
AC215201.3_FG005	GO:0005524
GRMZM2G000531	GO:0006633
GRMZM2G000531	GO:0016021
GRMZM2G000531	GO:0016020
GRMZM2G000531	GO:0005506
GRMZM2G000531	GO:0055114
GRMZM2G000531	GO:0016491
GRMZM5G805940	GO:0005739
GRMZM2G033339	GO:0003824
GRMZM2G033339	GO:0016161
GRMZM2G033339	GO:0005975
GRMZM2G033339	GO:0000272
GRMZM2G426953	GO:0050664
GRMZM2G426953	GO:0016021
GRMZM2G426953	GO:0016020
GRMZM2G426953	GO:0005509
GRMZM2G426953	GO:0004601
GRMZM2G426953	GO:0055114
GRMZM2G426953	GO:0016491
AC191070.3_FG002	GO:0016772
GRMZM2G008047	GO:0004857
GRMZM2G008047	GO:0043086
GRMZM2G008047	GO:0030599
GRMZM2G312654	GO:0005515
AC208968.3_FG003	GO:0003824
AC208968.3_FG003	GO:0008152
GRMZM2G160853	GO:0006468
GRMZM2G160853	GO:0000166
GRMZM2G160853	GO:0004674
GRMZM2G160853	GO:0005524
GRMZM2G160853	GO:0048544
GRMZM2G121309	GO:0009734
GRMZM2G121309	GO:0005634
GRMZM2G121309	GO:0006355
GRMZM2G121309	GO:0006417
GRMZM2G121309	GO:0046983
GRMZM2G121308	GO:0005576
GRMZM2G121308	GO:0019953
GRMZM2G130085	GO:0009579
GRMZM2G130085	GO:0004252
GRMZM2G130085	GO:0010206
GRMZM2G130085	GO:0031977
GRMZM2G130085	GO:0009543
GRMZM2G130085	GO:0003824
GRMZM2G130085	GO:0005515
GRMZM2G130085	GO:0006508
GRMZM2G130085	GO:0008233
GRMZM2G130085	GO:0009507
GRMZM2G121303	GO:0016881
GRMZM2G121303	GO:0006511
GRMZM2G121302	GO:0006457
GRMZM2G121302	GO:0003755
GRMZM2G318033	GO:0005886
GRMZM2G049915	GO:0016020
GRMZM5G839032	GO:0005739
GRMZM2G000393	GO:0005794
GRMZM2G000393	GO:0006486
GRMZM2G000393	GO:0016021
